DATE,HOUR,RAIN_PER_HOUR
2019-06-10,1,0.0
2019-06-10,13,0.0
2019-06-11,1,0.0
2019-06-11,13,0.0
2019-06-12,1,0.0
2019-06-12,13,0.0
2019-06-13,1,0.0
2019-06-13,13,0.0
2019-06-14,1,0.0
2019-06-14,13,0.0
2019-06-15,1,0.0
2019-06-15,13,0.0
2019-06-16,1,0.0
2019-06-16,13,0.0
2019-06-17,1,0.0
2019-06-17,13,0.0
2019-06-18,1,0.0
2019-07-01,13,0.0
2019-07-02,1,0.0
2019-07-02,13,0.0
2019-07-03,1,0.0
2019-07-03,13,0.0
2019-07-04,1,0.0
2019-07-04,13,0.0
2019-07-05,1,0.0
2019-07-25,1,0.0
2019-07-25,13,0.0
2019-07-26,1,0.0
2019-07-26,13,0.0
2019-07-27,1,0.0
2019-07-27,13,0.0
2019-07-28,1,0.0
2019-07-28,13,0.0
2019-07-29,1,0.0
2019-07-29,13,0.0
2019-07-30,1,0.0
2019-07-30,13,0.0
2019-07-31,1,0.0
2019-07-31,13,0.0
2019-08-01,1,0.0
2019-08-01,13,0.0
2019-08-02,1,0.0
2019-08-02,13,0.0
2019-08-03,13,0.0
2019-08-04,1,0.0
2019-08-04,13,0.0
2019-08-05,1,0.0
2019-08-05,13,0.0
2019-08-06,1,0.0
2019-08-06,13,0.0
2019-08-07,1,0.0
2019-08-07,13,0.0
2019-08-08,1,0.0
2019-08-08,13,0.0
2019-08-09,1,0.0
2019-08-10,1,0.0
2019-08-10,13,0.0
2019-08-11,1,0.0
2019-08-11,13,0.0
2019-08-12,1,0.0
2019-08-12,13,0.0
2019-08-13,1,0.0
2019-08-13,13,0.0
2019-08-14,1,0.0
2019-08-14,13,0.0
2019-08-15,1,0.0
2019-08-15,13,0.0
2019-08-16,1,0.0
2019-08-16,13,0.0
2019-08-17,1,0.0
2019-08-17,13,0.0
2019-08-18,1,0.0
2019-08-18,13,0.0
2019-08-19,1,0.03999999999999915
2019-08-19,13,0.0
2019-08-20,1,0.0
2019-08-20,13,0.0
2019-08-21,1,0.0
2019-08-21,13,0.0
2019-08-22,1,0.0
2019-08-22,13,0.0
2019-08-23,1,0.0
2019-08-23,13,0.0
2019-08-24,1,0.0
2019-08-24,13,0.0
2019-08-25,1,0.0
2019-08-25,13,0.0
2019-08-26,1,0.0
2019-08-26,13,0.0
2019-08-27,1,0.0
2019-08-27,13,0.0
2019-08-28,1,0.0
2019-08-28,13,0.0
2019-08-29,1,0.0
2019-08-29,13,0.0
2019-08-30,1,0.0
2019-08-30,13,0.0
2019-08-31,1,0.0
2019-08-31,13,0.0
2019-09-01,1,0.0
2019-09-01,13,0.0
2019-09-02,1,0.0
2019-09-02,13,0.0
2019-09-03,1,0.0
2019-09-03,13,0.0
2019-09-04,1,0.0
2019-09-04,13,0.0
2019-09-05,1,0.0
2019-09-05,13,0.0
2019-09-06,1,0.0
2019-09-06,13,0.0
2019-09-07,1,0.0
2019-09-07,13,0.0
2019-09-08,1,0.0
2019-09-08,13,0.0
2019-09-09,1,0.0
2019-09-09,13,0.0
2019-09-10,1,0.0
2019-09-10,13,0.0
2019-09-11,1,0.0
2019-09-11,13,0.0
2019-09-12,1,0.0
2019-09-12,13,0.0
2019-09-13,1,0.0
2019-09-13,13,0.0
2019-09-14,1,0.0
2019-09-14,13,0.0
2019-09-15,1,0.0
2019-09-15,13,0.0
2019-09-16,1,0.0
2019-09-16,5,0.03999999999999915
2019-09-16,6,0.03999999999999915
2019-09-16,8,0.03999999999999915
2019-09-16,10,0.03999999999999915
2019-09-16,13,0.0
2019-09-17,1,0.0
2019-09-17,13,0.0
2019-09-18,1,0.0
2019-09-18,13,0.0
2019-09-19,1,0.0
2019-09-19,13,0.0
2019-09-20,1,0.0
2019-09-20,13,0.0
2019-09-21,1,0.0
2019-09-21,13,0.0
2019-09-22,1,0.0
2019-09-22,13,0.0
2019-09-23,1,0.0
2019-09-23,13,0.0
2019-09-24,1,0.0
2019-09-24,13,0.0
2019-09-25,1,0.0
2019-09-25,13,0.0
2019-09-26,1,0.0
2019-09-26,13,0.0
2019-09-27,1,0.0
2019-09-27,13,0.0
2019-09-28,1,0.0
2019-09-28,13,0.0
2019-09-29,1,0.0
2019-09-29,13,0.0
2019-09-30,1,0.0
2019-09-30,13,0.0
2019-10-01,1,0.0
2019-10-01,13,0.0
2019-10-02,13,0.0
2019-10-03,1,0.0
2019-10-03,13,0.0
2019-10-04,13,0.0
2019-10-05,1,0.0
2019-10-05,13,0.0
2019-10-06,1,0.0
2019-10-06,13,0.0
2019-10-07,1,0.0
2019-10-07,13,0.0
2019-10-08,1,0.0
2019-10-08,13,0.0
2019-10-09,1,0.0
2019-10-09,13,0.0
2019-10-10,1,0.0
2019-10-10,13,0.0
2019-10-11,1,0.0
2019-10-11,13,0.0
2019-10-12,1,0.0
2019-10-12,13,0.0
2019-10-13,1,0.0
2019-10-13,13,0.0
2019-10-14,1,0.0
2019-10-14,13,0.0
2019-10-15,1,0.0
2019-10-15,13,0.0
2019-10-16,1,0.0
2019-10-16,13,0.0
2019-10-17,1,0.0
2019-10-17,13,0.0
2019-10-18,1,0.0
2019-10-18,13,0.0
2019-10-19,1,0.0
2019-10-19,13,0.0
2019-10-20,1,0.0
2019-10-20,13,0.0
2019-10-21,1,0.0
2019-10-21,13,0.0
2019-10-22,1,0.0
2019-10-22,13,0.0
2019-10-23,1,0.0
2019-10-23,13,0.0
2019-10-24,1,0.0
2019-10-24,13,0.0
2019-10-25,1,0.0
2019-10-25,13,0.0
2019-10-26,1,0.0
2019-10-26,13,0.0
2019-10-27,1,0.0
2019-10-27,13,0.0
2019-10-28,1,0.0
2019-10-28,13,0.0
2019-10-29,1,0.0
2019-10-29,13,0.0
2019-10-30,1,0.0
2019-10-30,13,0.0
2019-10-31,1,0.0
2019-10-31,13,0.0
2019-11-01,1,0.0
2019-11-01,13,0.0
2019-11-02,1,0.0
2019-11-02,13,0.0
2019-11-03,0,0.0
2019-11-03,1,0.0
2019-11-03,12,0.0
2019-11-04,12,0.0
2019-11-05,0,0.0
2019-11-05,12,0.0
2019-11-06,0,0.0
2019-11-06,12,0.0
2019-11-07,0,0.0
2019-11-07,12,0.0
2019-11-08,0,0.0
2019-11-08,12,0.0
2019-11-09,0,0.0
2019-11-09,12,0.0
2019-11-10,0,0.0
2019-11-10,12,0.0
2019-11-11,0,0.0
2019-11-11,12,0.0
2019-11-12,0,0.0
2019-11-12,12,0.0
2019-11-13,0,0.0
2019-11-13,12,0.0
2019-11-14,0,0.0
2019-11-14,12,0.0
2019-11-15,0,0.0
2019-11-15,12,0.0
2019-11-16,0,0.0
2019-11-16,12,0.0
2019-11-17,0,0.0
2019-11-17,12,0.0
2019-11-18,0,0.0
2019-11-18,12,0.0
2019-11-19,0,0.0
2019-11-19,12,0.0
2019-11-20,0,0.0
2019-11-20,12,0.0
2019-11-21,0,0.0
2019-11-22,0,0.0
2019-11-22,12,0.0
2019-11-23,0,0.0
2019-11-23,12,0.0
2019-11-24,0,0.0
2019-11-24,12,0.0
2019-11-25,0,0.0
2019-11-25,12,0.0
2019-11-26,0,0.0
2019-11-26,12,0.0
2019-11-26,16,0.04000000000000001
2019-11-26,18,0.07999999999999999
2019-11-26,19,0.27999999999999997
2019-11-26,20,0.67
2019-11-26,21,0.07000000000000006
2019-11-27,0,0.040000000000000036
2019-11-27,5,0.039999999999999813
2019-11-27,8,0.040000000000000036
2019-11-27,9,0.040000000000000036
2019-11-27,12,0.0
2019-11-27,14,0.040000000000000036
2019-11-28,0,0.040000000000000036
2019-11-28,2,0.040000000000000036
2019-11-28,12,0.0
2019-11-29,0,0.0
2019-11-29,12,0.0
2019-11-29,13,0.039999999999999813
2019-11-30,0,0.08000000000000007
2019-11-30,9,0.040000000000000036
2019-11-30,11,0.040000000000000036
2019-11-30,12,0.1200000000000001
2019-11-30,13,0.039999999999999813
2019-11-30,16,0.040000000000000036
2019-11-30,18,0.030000000000000027
2019-11-30,19,0.08000000000000007
2019-11-30,20,0.1200000000000001
2019-11-30,21,0.11999999999999966
2019-11-30,22,0.08000000000000007
2019-11-30,23,0.16000000000000014
2019-12-01,0,0.10999999999999988
2019-12-01,1,0.1200000000000001
2019-12-01,2,0.08000000000000007
2019-12-01,3,0.040000000000000036
2019-12-01,4,0.1200000000000001
2019-12-01,5,0.19999999999999973
2019-12-01,6,0.18999999999999995
2019-12-01,7,0.1200000000000001
2019-12-01,9,0.20000000000000018
2019-12-01,10,0.1599999999999997
2019-12-01,11,0.1499999999999999
2019-12-01,12,0.20000000000000018
2019-12-01,13,0.16000000000000014
2019-12-01,14,0.20000000000000018
2019-12-01,15,0.14999999999999947
2019-12-01,16,0.20000000000000018
2019-12-01,17,0.1200000000000001
2019-12-01,18,0.20000000000000018
2019-12-01,19,0.10999999999999943
2019-12-01,20,0.1200000000000001
2019-12-01,21,0.1200000000000001
2019-12-01,22,0.1200000000000001
2019-12-01,23,0.08000000000000007
2019-12-02,0,0.07000000000000028
2019-12-02,1,0.23999999999999932
2019-12-02,2,0.16000000000000014
2019-12-02,3,0.16000000000000014
2019-12-02,4,0.15000000000000036
2019-12-02,5,0.040000000000000036
2019-12-02,6,0.07999999999999918
2019-12-02,7,0.16000000000000014
2019-12-02,8,0.2400000000000002
2019-12-02,9,0.15000000000000036
2019-12-02,10,0.16000000000000014
2019-12-02,12,0.0
2019-12-02,13,0.03999999999999915
2019-12-02,14,0.08000000000000007
2019-12-02,15,0.040000000000000036
2019-12-03,0,0.040000000000000036
2019-12-03,17,0.040000000000000036
2019-12-04,0,0.0
2019-12-04,1,0.040000000000000036
2019-12-04,3,0.040000000000000036
2019-12-04,4,0.040000000000000036
2019-12-04,5,0.03000000000000025
2019-12-04,7,0.1200000000000001
2019-12-04,8,0.08000000000000007
2019-12-04,9,0.03999999999999915
2019-12-04,10,0.08000000000000007
2019-12-04,11,0.040000000000000924
2019-12-04,12,0.03999999999999915
2019-12-04,16,0.040000000000000924
2019-12-04,18,0.08000000000000007
2019-12-04,19,0.03999999999999915
2019-12-04,20,0.08000000000000007
2019-12-04,21,0.02999999999999936
2019-12-04,23,0.040000000000000924
2019-12-05,0,0.0
2019-12-05,1,0.03999999999999915
2019-12-05,12,0.0
2019-12-06,0,0.03999999999999915
2019-12-06,12,0.0
2019-12-06,20,0.040000000000000924
2019-12-06,22,0.03999999999999915
2019-12-06,23,0.040000000000000924
2019-12-07,0,0.03999999999999915
2019-12-07,1,0.08000000000000007
2019-12-07,2,0.08000000000000007
2019-12-07,3,0.120000000000001
2019-12-07,4,0.08000000000000007
2019-12-07,5,0.07000000000000028
2019-12-07,6,0.0799999999999983
2019-12-07,7,0.08000000000000007
2019-12-07,8,0.08000000000000007
2019-12-07,9,0.040000000000000924
2019-12-07,10,0.08000000000000007
2019-12-07,11,0.03999999999999915
2019-12-07,12,0.040000000000000924
2019-12-07,13,0.03999999999999915
2019-12-07,14,0.040000000000000924
2019-12-07,15,0.03999999999999915
2019-12-07,16,0.040000000000000924
2019-12-07,17,0.02999999999999936
2019-12-07,18,0.08000000000000007
2019-12-07,19,0.040000000000000924
2019-12-07,20,0.0799999999999983
2019-12-07,21,0.08000000000000007
2019-12-07,22,0.040000000000000924
2019-12-07,23,0.08000000000000007
2019-12-08,0,0.0
2019-12-08,1,0.08000000000000007
2019-12-08,2,0.040000000000000924
2019-12-08,3,0.03999999999999915
2019-12-08,4,0.040000000000000924
2019-12-08,5,0.07000000000000028
2019-12-08,6,0.03999999999999915
2019-12-08,7,0.040000000000000924
2019-12-08,8,0.03999999999999915
2019-12-08,9,0.040000000000000924
2019-12-08,10,0.03999999999999915
2019-12-08,11,0.03999999999999915
2019-12-08,12,0.0
2019-12-08,13,0.040000000000000924
2019-12-08,14,0.03999999999999915
2019-12-08,15,0.040000000000000924
2019-12-08,16,0.03999999999999915
2019-12-08,17,0.040000000000000924
2019-12-08,19,0.03999999999999915
2019-12-08,20,0.040000000000000924
2019-12-08,22,0.03999999999999915
2019-12-09,0,0.040000000000000924
2019-12-09,2,0.02999999999999936
2019-12-09,5,0.040000000000000924
2019-12-09,7,0.03999999999999915
2019-12-09,10,0.040000000000000924
2019-12-09,12,0.0
2019-12-09,13,0.03999999999999915
2019-12-09,16,0.040000000000000924
2019-12-09,20,0.03999999999999915
2019-12-10,0,0.0
2019-12-10,2,0.040000000000000924
2019-12-10,8,0.03999999999999915
2019-12-10,12,0.0
2019-12-10,13,0.03999999999999915
2019-12-10,21,0.040000000000000924
2019-12-11,0,0.0
2019-12-11,9,0.03999999999999915
2019-12-11,12,0.0
2019-12-11,19,0.040000000000000924
2019-12-12,0,0.0
2019-12-12,3,0.03999999999999915
2019-12-12,10,0.040000000000000924
2019-12-12,12,0.0
2019-12-12,20,0.03999999999999915
2019-12-13,0,0.0
2019-12-13,12,0.030000000000001137
2019-12-14,0,0.0
2019-12-14,12,0.03999999999999915
2019-12-15,0,0.0
2019-12-15,12,0.0
2019-12-15,15,0.040000000000000924
2019-12-16,0,0.0
2019-12-16,12,0.0
2019-12-17,0,0.0
2019-12-17,11,0.03999999999999915
2019-12-17,12,0.0
2019-12-18,0,0.0
2019-12-18,12,0.0
2019-12-18,15,0.040000000000000924
2019-12-19,0,0.0
2019-12-19,1,0.03999999999999915
2019-12-19,8,0.040000000000000924
2019-12-19,12,0.0
2019-12-19,15,0.03999999999999915
2019-12-20,0,0.0
2019-12-20,4,0.040000000000000924
2019-12-20,12,0.0
2019-12-20,17,0.03999999999999915
2019-12-21,0,0.0
2019-12-21,12,0.0
2019-12-21,14,0.040000000000000924
2019-12-22,0,0.0
2019-12-22,9,0.03999999999999915
2019-12-22,12,0.0
2019-12-23,0,0.0
2019-12-23,4,0.03999999999999915
2019-12-23,12,0.0
2019-12-24,0,0.0
2019-12-24,3,0.040000000000000924
2019-12-24,12,0.0
2019-12-25,0,0.0
2019-12-25,2,0.03999999999999915
2019-12-25,12,0.0
2019-12-25,23,0.040000000000000924
2019-12-26,0,0.0
2019-12-26,12,0.0
2019-12-26,14,0.03999999999999915
2019-12-27,0,0.0
2019-12-27,12,0.030000000000001137
2019-12-28,0,0.0
2019-12-28,12,0.0
2019-12-28,13,0.03999999999999915
2019-12-29,0,0.0
2019-12-29,12,0.0
2019-12-29,22,0.040000000000000924
2019-12-30,0,0.0
2019-12-30,12,0.0
2019-12-31,0,0.0
2019-12-31,12,0.0
2019-12-31,21,0.03999999999999915
2020-01-01,0,0.0
2020-01-01,12,0.0
2020-01-02,0,0.0
2020-01-02,12,0.0
2020-01-02,19,0.040000000000000924
2020-01-03,0,0.0
2020-01-03,12,0.0
2020-01-04,0,0.0
2020-01-04,12,0.0
2020-01-05,0,0.0
2020-01-05,9,0.03999999999999915
2020-01-05,12,0.0
2020-01-06,0,0.0
2020-01-06,12,0.0
2020-01-07,0,0.0
2020-01-07,12,0.0
2020-01-08,0,0.0
2020-01-08,12,0.0
2020-01-09,0,0.0
2020-01-09,12,0.0
2020-01-10,0,0.0
2020-01-10,12,0.0
2020-01-10,17,0.040000000000000924
2020-01-11,0,0.0
2020-01-11,12,0.0
2020-01-12,0,0.0
2020-01-12,12,0.0
2020-01-13,0,0.0
2020-01-13,12,0.0
2020-01-14,0,0.0
2020-01-14,12,0.0
2020-01-15,0,0.0
2020-01-15,12,0.0
2020-01-16,0,0.0
2020-01-16,12,0.0
2020-01-17,0,0.0
2020-01-17,2,0.03999999999999915
2020-01-17,12,0.0
2020-01-18,0,0.0
2020-01-18,12,0.0
2020-01-19,0,0.0
2020-01-19,12,0.0
2020-01-20,0,0.0
2020-01-20,12,0.0
2020-01-21,0,0.0
2020-01-21,12,0.0
2020-01-22,0,0.0
2020-01-22,12,0.0
2020-01-23,0,0.0
2020-01-23,12,0.0
2020-01-23,18,0.040000000000000924
2020-01-24,0,0.0
2020-01-24,12,0.0
2020-01-25,0,0.0
2020-01-25,12,0.0
2020-01-26,0,0.0
2020-01-26,12,0.0
2020-01-27,0,0.0
2020-01-27,12,0.0
2020-01-28,0,0.0
2020-01-28,12,0.0
2020-01-29,0,0.0
2020-01-29,12,0.0
2020-01-30,0,0.0
2020-01-30,12,0.0
2020-01-31,0,0.0
2020-01-31,12,0.0
2020-01-31,21,0.03999999999999915
2020-02-01,0,0.0
2020-02-01,12,0.0
2020-02-02,0,0.0
2020-02-02,12,0.0
2020-02-03,0,0.0
2020-02-03,12,0.0
2020-02-04,0,0.0
2020-02-04,12,0.0
2020-02-05,0,0.0
2020-02-05,12,0.0
2020-02-06,0,0.0
2020-02-06,12,0.0
2020-02-07,0,0.0
2020-02-07,12,0.0
2020-02-08,0,0.0
2020-02-08,12,0.0
2020-02-09,0,0.0
2020-02-09,12,0.0
2020-02-10,0,0.0
2020-02-10,12,0.0
2020-02-11,0,0.0
2020-02-11,12,0.0
2020-02-12,0,0.0
2020-02-12,12,0.0
2020-02-13,0,0.0
2020-02-13,12,0.0
2020-02-14,0,0.0
2020-02-14,12,0.0
2020-02-15,0,0.0
2020-02-15,12,0.0
2020-02-16,0,0.0
2020-02-16,12,0.0
2020-02-17,0,0.0
2020-02-17,12,0.0
2020-02-18,0,0.0
2020-02-18,12,0.0
2020-02-19,0,0.0
2020-02-19,12,0.0
2020-02-20,0,0.0
2020-02-20,12,0.0
2020-02-21,0,0.0
2020-02-21,12,0.0
2020-02-22,0,0.0
2020-02-22,12,0.0
2020-02-23,0,0.0
2020-02-23,12,0.0
2020-02-24,0,0.0
2020-02-24,12,0.0
2020-02-25,0,0.0
2020-02-25,12,0.0
2020-02-26,0,0.0
2020-02-26,12,0.0
2020-02-27,0,0.0
2020-02-27,12,0.0
2020-02-28,0,0.0
2020-02-28,12,0.0
2020-02-29,0,0.0
2020-02-29,12,0.0
2020-03-01,0,0.0
2020-03-01,12,0.0
2020-03-02,0,0.0
2020-03-02,12,0.0
2020-03-03,0,0.0
2020-03-03,12,0.0
2020-03-04,0,0.0
2020-03-04,12,0.0
2020-03-05,0,0.0
2020-03-05,12,0.0
2020-03-06,0,0.0
2020-03-06,12,0.0
2020-03-07,0,0.0
2020-03-07,10,0.040000000000000924
2020-03-07,12,0.0
2020-03-08,13,0.0
2020-03-09,1,0.0
2020-03-09,13,0.0
2020-03-10,1,0.0
2020-03-10,13,0.0
2020-03-11,1,0.0
2020-03-11,13,0.0
2020-03-12,1,0.0
2020-03-12,13,0.0
2020-03-13,1,0.0
2020-03-13,13,0.0
2020-03-14,0,0.03999999999999915
2020-03-14,1,0.0
2020-03-14,13,0.0
2020-03-14,18,0.03999999999999915
2020-03-14,19,0.08000000000000007
2020-03-14,20,0.11999999999999922
2020-03-14,21,0.11000000000000121
2020-03-14,22,0.08000000000000007
2020-03-14,23,0.16000000000000014
2020-03-15,0,0.08000000000000007
2020-03-15,1,0.120000000000001
2020-03-15,2,0.10999999999999943
2020-03-15,3,0.08000000000000007
2020-03-15,4,0.11999999999999922
2020-03-15,5,0.08000000000000007
2020-03-15,6,0.08000000000000007
2020-03-15,7,0.08000000000000007
2020-03-15,8,0.040000000000000924
2020-03-15,9,0.08000000000000007
2020-03-15,10,0.03999999999999915
2020-03-15,11,0.02999999999999936
2020-03-15,12,0.040000000000000924
2020-03-15,13,0.03999999999999915
2020-03-15,14,0.040000000000000924
2020-03-15,15,0.03999999999999915
2020-03-15,17,0.040000000000000924
2020-03-15,20,0.03999999999999915
2020-03-15,23,0.040000000000000924
2020-03-16,0,0.03999999999999915
2020-03-16,1,0.0
2020-03-16,2,0.040000000000000924
2020-03-16,3,0.03999999999999915
2020-03-16,4,0.040000000000000924
2020-03-16,5,0.03999999999999915
2020-03-16,7,0.040000000000000924
2020-03-16,8,0.03999999999999915
2020-03-16,10,0.040000000000000924
2020-03-16,11,0.03999999999999915
2020-03-16,13,0.02999999999999936
2020-03-16,14,0.040000000000000924
2020-03-16,15,0.03999999999999915
2020-03-16,17,0.040000000000000924
2020-03-16,18,0.03999999999999915
2020-03-16,19,0.040000000000000924
2020-03-16,20,0.03999999999999915
2020-03-16,22,0.040000000000000924
2020-03-16,23,0.03999999999999915
2020-03-17,1,0.040000000000000924
2020-03-17,2,0.03999999999999915
2020-03-17,4,0.040000000000000924
2020-03-17,6,0.03999999999999915
2020-03-17,7,0.040000000000000924
2020-03-17,10,0.03999999999999915
2020-03-17,11,0.040000000000000924
2020-03-17,13,0.02999999999999936
2020-03-17,14,0.03999999999999915
2020-03-17,15,0.040000000000000924
2020-03-17,17,0.03999999999999915
2020-03-17,19,0.040000000000000924
2020-03-17,22,0.03999999999999915
2020-03-18,1,0.040000000000000924
2020-03-18,4,0.040000000000000924
2020-03-18,8,0.03999999999999915
2020-03-18,12,0.03999999999999915
2020-03-18,13,0.0
2020-03-18,17,0.03999999999999915
2020-03-19,0,0.0400000000000027
2020-03-19,1,0.0
2020-03-19,10,0.03999999999999915
2020-03-19,13,0.0
2020-03-19,23,0.03999999999999915
2020-03-20,1,0.0
2020-03-20,13,0.0
2020-03-21,1,0.0
2020-03-21,13,0.0
2020-03-22,1,0.0
2020-03-22,13,0.0
2020-03-23,1,0.0
2020-03-23,2,0.03999999999999915
2020-03-23,13,0.0
2020-03-24,1,0.0
2020-03-25,13,0.0
2020-03-26,1,0.0
2020-03-26,13,0.0400000000000027
2020-03-27,1,0.03999999999999915
2020-03-27,13,0.0
2020-03-27,17,0.030000000000001137
2020-03-28,1,0.0
2020-03-28,6,0.03999999999999915
2020-03-28,13,0.0
2020-03-28,18,0.03999999999999915
2020-03-29,1,0.0
2020-03-29,5,0.03999999999999915
2020-03-29,13,0.0
2020-03-29,15,0.03999999999999915
2020-03-30,1,0.0
2020-03-30,7,0.0400000000000027
2020-03-30,13,0.0
2020-03-31,1,0.0
2020-03-31,4,0.03999999999999915
2020-03-31,13,0.0
2020-04-01,1,0.0
2020-04-01,13,0.0
2020-04-02,1,0.0
2020-04-02,13,0.0
2020-04-03,1,0.0
2020-04-03,13,0.0
2020-04-04,0,0.03999999999999915
2020-04-04,1,0.0
2020-04-04,13,0.0
2020-04-04,18,0.03999999999999915
2020-04-04,20,0.03999999999999915
2020-04-04,21,0.0400000000000027
2020-04-04,22,0.0799999999999983
2020-04-04,23,0.08000000000000185
2020-04-05,0,0.07000000000000028
2020-04-05,1,0.1999999999999993
2020-04-05,2,0.16000000000000014
2020-04-05,3,0.16000000000000014
2020-04-05,4,0.0799999999999983
2020-04-05,5,0.15000000000000213
2020-04-05,6,0.16000000000000014
2020-04-05,7,0.16000000000000014
2020-04-05,8,0.16000000000000014
2020-04-05,9,0.14999999999999858
2020-04-05,10,0.120000000000001
2020-04-05,11,0.120000000000001
2020-04-05,12,0.11999999999999744
2020-04-05,13,0.16000000000000014
2020-04-05,14,0.15000000000000213
2020-04-05,15,0.1999999999999993
2020-04-05,16,0.16000000000000014
2020-04-05,17,0.16000000000000014
2020-04-05,18,0.10999999999999943
2020-04-05,19,0.0799999999999983
2020-04-05,20,0.08000000000000185
2020-04-05,21,0.03999999999999915
2020-04-05,22,0.03999999999999915
2020-04-06,1,0.0
2020-04-06,8,0.0400000000000027
2020-04-06,10,0.03999999999999915
2020-04-06,12,0.03999999999999915
2020-04-06,13,0.03999999999999915
2020-04-06,14,0.0400000000000027
2020-04-06,15,0.03999999999999915
2020-04-06,17,0.03999999999999915
2020-04-06,19,0.03999999999999915
2020-04-07,1,0.0
2020-04-07,6,0.03999999999999915
2020-04-07,13,0.0
2020-04-08,1,0.0
2020-04-08,13,0.0
2020-04-09,1,0.0
2020-04-09,8,0.030000000000001137
2020-04-09,10,0.03999999999999915
2020-04-09,12,0.0400000000000027
2020-04-09,13,0.0
2020-04-09,15,0.03999999999999915
2020-04-10,1,0.0
2020-04-10,13,0.0
2020-04-11,1,0.0
2020-04-11,13,0.0
2020-04-12,1,0.0
2020-04-12,13,0.0
2020-04-13,1,0.0
2020-04-13,13,0.0
2020-04-14,1,0.0
2020-04-14,13,0.0
2020-04-15,1,0.0
2020-04-15,13,0.0
2020-04-16,1,0.0
2020-04-16,13,0.0
2020-04-17,1,0.0
2020-04-17,13,0.0
2020-04-18,1,0.0
2020-04-18,13,0.0
2020-04-19,1,0.0
2020-04-19,13,0.0
2020-04-20,1,0.0
2020-04-20,13,0.0
2020-04-21,1,0.0
2020-04-21,13,0.0
2020-04-22,1,0.0
2020-04-22,13,0.0
2020-04-23,1,0.0
2020-04-23,13,0.0
2020-04-24,1,0.0
2020-04-24,13,0.0
2020-04-25,1,0.0
2020-04-25,13,0.0
2020-04-26,1,0.0
2020-04-26,13,0.0
2020-04-27,1,0.0
2020-04-27,13,0.0
2020-04-28,1,0.0
2020-04-28,13,0.0
2020-04-29,1,0.0
2020-04-29,13,0.0
2020-04-30,1,0.0
2020-04-30,13,0.0
2020-05-01,1,0.0
2020-05-01,13,0.0
2020-05-02,1,0.0
2020-05-02,13,0.0
2020-05-03,1,0.0
2020-05-03,13,0.0
2020-05-04,1,0.0
2020-05-04,13,0.0
2020-05-05,1,0.0
2020-05-05,13,0.0
2020-05-06,1,0.0
2020-05-06,13,0.0
2020-05-07,1,0.0
2020-05-07,13,0.0
2020-05-08,1,0.0
2020-05-08,13,0.0
2020-05-09,1,0.0
2020-05-09,13,0.0
2020-05-10,1,0.0
2020-05-10,13,0.0
2020-05-11,1,0.0
2020-05-11,13,0.0
2020-05-11,20,0.03999999999999915
2020-05-11,21,0.03999999999999915
2020-05-11,22,0.0400000000000027
2020-05-12,1,0.0
2020-05-12,6,0.03999999999999915
2020-05-12,13,0.0
2020-05-13,1,0.0
2020-05-13,13,0.0
2020-05-13,17,0.03999999999999915
2020-05-14,1,0.0
2020-05-14,13,0.0
2020-05-15,1,0.0
2020-05-15,13,0.0
2020-05-16,1,0.0
2020-05-16,13,0.0
2020-05-17,1,0.0
2020-05-17,4,0.03999999999999915
2020-05-17,5,0.0400000000000027
2020-05-17,6,0.0799999999999983
2020-05-17,7,0.120000000000001
2020-05-17,8,0.07000000000000028
2020-05-17,9,0.0799999999999983
2020-05-17,10,0.08000000000000185
2020-05-17,11,0.03999999999999915
2020-05-17,13,0.03999999999999915
2020-05-17,14,0.03999999999999915
2020-05-17,23,0.0400000000000027
2020-05-18,1,0.2799999999999976
2020-05-18,4,0.07000000000000028
2020-05-18,5,0.16000000000000014
2020-05-18,13,0.0
2020-05-19,1,0.0
2020-05-19,13,0.0
2020-05-20,1,0.0
2020-05-20,13,0.0
2020-05-21,1,0.0
2020-05-21,13,0.0
2020-05-22,1,0.0
2020-05-22,13,0.0
2020-05-23,1,0.0
2020-05-23,13,0.0
2020-05-24,1,0.0
2020-05-24,13,0.0
2020-05-25,1,0.0
2020-05-25,13,0.0
2020-05-26,1,0.0
2020-05-26,13,0.0
2020-05-27,1,0.0
2020-05-27,13,0.0
2020-05-28,1,0.0
2020-05-28,13,0.0
2020-05-29,1,0.0
2020-05-29,13,0.0
2020-05-30,1,0.0
2020-05-30,13,0.03999999999999915
2020-05-31,1,0.0
2020-05-31,2,0.0400000000000027
2020-05-31,13,0.0
2020-06-01,1,0.0
2020-06-01,13,0.0
2020-06-02,1,0.0
2020-06-02,13,0.0
2020-06-03,1,0.0
2020-06-03,13,0.0
2020-06-04,1,0.0
2020-06-04,13,0.0
2020-06-05,1,0.0
2020-06-05,13,0.0
2020-06-06,13,0.0
2020-06-07,1,0.0
2020-06-07,13,0.0
2020-06-08,1,0.0
2020-06-08,13,0.0
2020-06-09,1,0.0
2020-06-09,13,0.0
2020-06-10,1,0.0
2020-06-10,13,0.0
2020-06-11,1,0.0
2020-06-11,13,0.0
2020-06-12,1,0.0
2020-06-12,13,0.0
2020-06-13,1,0.0
2020-06-13,13,0.0
2020-06-14,1,0.0
2020-06-14,13,0.0
2020-06-15,1,0.0
2020-06-15,13,0.0
