Rounded Date,Rainfall,OBS DATE,VALUE,Cumulative Daily Rainfall,Total Daily Rainfall
2018-09-15 13:00:00,0.0,2018-09-15 12:43:00,6.81,0.0,0.0
2018-09-20 01:00:00,0.0,2018-09-20 00:43:00,6.81,0.0,0.0
2018-09-21 13:00:00,0.0,2018-09-21 12:43:00,6.81,0.0,0.0
2018-09-22 01:00:00,0.0,2018-09-22 00:43:00,6.81,0.0,0.0
2018-09-22 13:00:00,0.0,2018-09-22 12:43:00,6.81,0.0,0.0
2018-09-25 01:00:00,0.0,2018-09-25 00:44:00,6.81,0.0,0.0
2018-09-25 13:00:00,0.0,2018-09-25 12:44:00,6.81,0.0,0.0
2018-09-26 01:00:00,0.0,2018-09-26 00:44:00,6.81,0.0,0.0
2018-09-27 01:00:00,0.0,2018-09-27 00:44:00,6.81,0.0,0.0
2018-09-27 13:00:00,0.0,2018-09-27 12:44:00,6.81,0.0,0.0
2018-09-29 13:00:00,0.0,2018-09-29 12:44:00,6.81,0.0,0.0
2018-10-07 01:00:00,0.0,2018-10-07 00:44:00,0.19,0.0,0.0
2018-10-07 13:00:00,0.0,2018-10-07 12:44:00,0.19,0.0,0.0
2018-10-08 01:00:00,0.0,2018-10-08 00:44:00,0.19,0.0,0.0
2018-10-18 13:00:00,0.0,2018-10-18 12:44:00,0.19,0.0,0.0
2018-10-21 01:00:00,0.0,2018-10-21 00:44:00,0.19,0.0,0.0
2018-10-21 13:00:00,0.0,2018-10-21 12:44:00,0.19,0.0,0.0
2018-10-22 01:00:00,0.0,2018-10-22 00:44:00,0.19,0.0,0.0
2018-11-12 23:00:00,0.0,2018-11-12 22:38:00,0.19,0.0,0.0
2018-11-22 22:00:00,0.2300000000000002,2018-11-22 21:39:00,1.26,0.2300000000000002,0.6700000000000002
2018-11-22 23:00:00,0.31999999999999984,2018-11-22 22:35:00,1.45,0.55,0.6700000000000002
2018-11-23 00:00:00,0.1200000000000001,2018-11-22 23:45:00,1.81,0.6700000000000002,0.6700000000000002
2018-12-04 23:00:00,0.1200000000000001,2018-12-04 23:04:00,7.67,0.1200000000000001,0.1200000000000001
2018-12-05 11:00:00,0.5899999999999999,2018-12-05 10:39:00,8.26,0.5899999999999999,0.6300000000000008
2018-12-05 18:00:00,0.040000000000000924,2018-12-05 17:33:00,8.3,0.6300000000000008,0.6300000000000008
2018-12-06 11:00:00,0.11999999999999922,2018-12-06 10:39:00,8.42,0.11999999999999922,0.11999999999999922
2018-12-10 11:00:00,0.0,2018-12-10 10:39:00,8.42,0.0,0.0
2018-12-11 23:00:00,0.0,2018-12-11 22:39:00,8.42,0.0,0.0
2018-12-12 11:00:00,0.0,2018-12-12 10:39:00,8.42,0.0,0.0
2018-12-15 23:00:00,0.0,2018-12-15 22:39:00,8.42,0.0,0.0
2018-12-16 14:00:00,0.08000000000000007,2018-12-16 14:17:00,8.5,0.08000000000000007,1.4600000000000009
2018-12-16 15:00:00,0.2699999999999996,2018-12-16 14:37:00,8.54,0.34999999999999964,1.4600000000000009
2018-12-16 16:00:00,0.28000000000000114,2018-12-16 15:33:00,8.85,0.6300000000000008,1.4600000000000009
2018-12-16 17:00:00,0.11999999999999922,2018-12-16 16:39:00,9.17,0.75,1.4600000000000009
2018-12-16 18:00:00,0.3100000000000005,2018-12-16 17:42:00,9.48,1.0600000000000005,1.4600000000000009
2018-12-16 19:00:00,0.3200000000000003,2018-12-16 19:00:00,9.8,1.3800000000000008,1.4600000000000009
2018-12-16 20:00:00,0.08000000000000007,2018-12-16 19:43:00,9.88,1.4600000000000009,1.4600000000000009
2018-12-21 23:00:00,0.1899999999999995,2018-12-21 22:39:00,10.07,0.1899999999999995,0.1899999999999995
2018-12-22 23:00:00,0.0,2018-12-22 22:39:00,10.07,0.0,0.0
2018-12-25 01:00:00,0.08000000000000007,2018-12-25 00:53:00,10.55,0.08000000000000007,0.08000000000000007
2018-12-26 23:00:00,0.03999999999999915,2018-12-26 22:39:00,10.59,0.03999999999999915,0.03999999999999915
2018-12-27 11:00:00,0.0,2018-12-27 10:39:00,10.59,0.0,0.0
2018-12-27 23:00:00,0.0,2018-12-27 22:39:00,10.59,0.0,0.0
2018-12-28 11:00:00,0.0,2018-12-28 10:39:00,10.59,0.0,0.0
2018-12-30 23:00:00,0.0,2018-12-30 22:39:00,10.59,0.0,0.0
2018-12-31 23:00:00,0.0,2018-12-31 22:39:00,10.59,0.0,0.0
2019-01-01 11:00:00,0.0,2019-01-01 10:40:00,10.59,0.0,0.0
2019-01-01 23:00:00,0.0,2019-01-01 22:40:00,10.59,0.0,0.0
2019-01-02 23:00:00,0.0,2019-01-02 22:40:00,10.59,0.0,0.0
2019-01-03 11:00:00,0.0,2019-01-03 10:40:00,10.59,0.0,0.0
2019-01-04 23:00:00,0.0,2019-01-04 22:40:00,10.59,0.0,0.0
2019-01-05 13:00:00,0.3100000000000005,2019-01-05 13:06:00,10.9,0.3100000000000005,0.47000000000000064
2019-01-05 14:00:00,0.08000000000000007,2019-01-05 14:19:00,10.94,0.39000000000000057,0.47000000000000064
2019-01-05 15:00:00,0.03999999999999915,2019-01-05 14:51:00,11.02,0.4299999999999997,0.47000000000000064
2019-01-06 00:00:00,0.040000000000000924,2019-01-05 23:39:00,11.06,0.47000000000000064,0.47000000000000064
2019-01-06 08:00:00,0.11999999999999922,2019-01-06 08:14:00,11.18,0.11999999999999922,4.84
2019-01-06 10:00:00,0.34999999999999964,2019-01-06 09:44:00,11.37,0.46999999999999886,4.84
2019-01-06 11:00:00,0.3200000000000003,2019-01-06 10:40:00,11.57,0.7899999999999991,4.84
2019-01-06 12:00:00,0.3100000000000005,2019-01-06 11:38:00,11.92,1.0999999999999996,4.84
2019-01-06 13:00:00,0.3200000000000003,2019-01-06 12:43:00,12.24,1.42,4.84
2019-01-06 14:00:00,0.46999999999999886,2019-01-06 13:36:00,12.51,1.8899999999999988,4.84
2019-01-06 15:00:00,0.5100000000000016,2019-01-06 14:34:00,12.99,2.4000000000000004,4.84
2019-01-06 16:00:00,0.6699999999999999,2019-01-06 15:47:00,13.7,3.0700000000000003,4.84
2019-01-06 17:00:00,0.629999999999999,2019-01-06 16:38:00,14.44,3.6999999999999993,4.84
2019-01-06 18:00:00,0.4299999999999997,2019-01-06 17:32:00,14.96,4.129999999999999,4.84
2019-01-06 19:00:00,0.3200000000000003,2019-01-06 19:01:00,15.43,4.449999999999999,4.84
2019-01-06 22:00:00,0.3100000000000005,2019-01-06 21:31:00,15.63,4.76,4.84
2019-01-06 23:00:00,0.08000000000000007,2019-01-06 22:36:00,15.9,4.84,4.84
2019-01-08 23:00:00,0.19000000000000128,2019-01-08 22:40:00,17.59,0.19000000000000128,0.19000000000000128
2019-01-09 01:00:00,0.16000000000000014,2019-01-09 00:50:00,17.75,0.16000000000000014,0.5199999999999996
2019-01-09 11:00:00,0.120000000000001,2019-01-09 10:41:00,17.87,0.28000000000000114,0.5199999999999996
2019-01-09 18:00:00,0.11999999999999744,2019-01-09 18:25:00,17.95,0.3999999999999986,0.5199999999999996
2019-01-09 19:00:00,0.08000000000000185,2019-01-09 18:33:00,18.07,0.4800000000000004,0.5199999999999996
2019-01-09 20:00:00,0.03999999999999915,2019-01-09 19:45:00,18.11,0.5199999999999996,0.5199999999999996
2019-01-10 11:00:00,0.030000000000001137,2019-01-10 10:40:00,18.14,0.030000000000001137,0.030000000000001137
2019-01-10 23:00:00,0.0,2019-01-10 22:40:00,18.14,0.030000000000001137,0.030000000000001137
2019-01-11 11:00:00,0.0,2019-01-11 10:40:00,18.14,0.0,0.4399999999999977
2019-01-11 15:00:00,0.1999999999999993,2019-01-11 14:50:00,18.3,0.1999999999999993,0.4399999999999977
2019-01-11 16:00:00,0.16000000000000014,2019-01-11 16:01:00,18.5,0.35999999999999943,0.4399999999999977
2019-01-11 19:00:00,0.03999999999999915,2019-01-11 19:08:00,18.54,0.3999999999999986,0.4399999999999977
2019-01-11 20:00:00,0.03999999999999915,2019-01-11 19:56:00,18.58,0.4399999999999977,0.4399999999999977
2019-01-12 23:00:00,0.120000000000001,2019-01-12 22:40:00,18.7,0.120000000000001,0.120000000000001
2019-01-13 11:00:00,0.0,2019-01-13 10:40:00,18.7,0.0,0.0
2019-01-13 23:00:00,0.0,2019-01-13 22:40:00,18.7,0.0,0.0
2019-01-14 06:00:00,0.03999999999999915,2019-01-14 06:22:00,18.74,0.03999999999999915,0.10999999999999943
2019-01-14 09:00:00,0.030000000000001137,2019-01-14 08:44:00,18.77,0.07000000000000028,0.10999999999999943
2019-01-14 11:00:00,0.0,2019-01-14 10:40:00,18.77,0.07000000000000028,0.10999999999999943
2019-01-14 23:00:00,0.03999999999999915,2019-01-14 22:40:00,18.81,0.10999999999999943,0.10999999999999943
2019-01-15 01:00:00,0.08000000000000185,2019-01-15 01:03:00,18.89,0.08000000000000185,2.370000000000001
2019-01-15 07:00:00,0.3200000000000003,2019-01-15 07:12:00,19.21,0.40000000000000213,2.370000000000001
2019-01-15 08:00:00,0.03999999999999915,2019-01-15 07:33:00,19.25,0.4400000000000013,2.370000000000001
2019-01-15 09:00:00,0.19000000000000128,2019-01-15 09:06:00,19.44,0.6300000000000026,2.370000000000001
2019-01-15 10:00:00,0.11999999999999744,2019-01-15 09:36:00,19.52,0.75,2.370000000000001
2019-01-15 11:00:00,0.16000000000000014,2019-01-15 10:37:00,19.64,0.9100000000000001,2.370000000000001
2019-01-15 12:00:00,0.08000000000000185,2019-01-15 12:04:00,19.8,0.990000000000002,2.370000000000001
2019-01-15 13:00:00,0.120000000000001,2019-01-15 12:59:00,19.92,1.110000000000003,2.370000000000001
2019-01-15 14:00:00,0.3099999999999987,2019-01-15 13:45:00,20.07,1.4200000000000017,2.370000000000001
2019-01-15 17:00:00,0.5899999999999999,2019-01-15 16:33:00,20.55,2.0100000000000016,2.370000000000001
2019-01-15 18:00:00,0.120000000000001,2019-01-15 17:38:00,20.86,2.1300000000000026,2.370000000000001
2019-01-15 20:00:00,0.0799999999999983,2019-01-15 20:01:00,20.98,2.210000000000001,2.370000000000001
2019-01-15 23:00:00,0.03999999999999915,2019-01-15 23:11:00,21.06,2.25,2.370000000000001
2019-01-16 00:00:00,0.120000000000001,2019-01-15 23:51:00,21.1,2.370000000000001,2.370000000000001
2019-01-16 01:00:00,0.08000000000000185,2019-01-16 01:29:00,21.26,0.08000000000000185,2.629999999999999
2019-01-16 12:00:00,0.7399999999999984,2019-01-16 11:45:00,22.0,0.8200000000000003,2.629999999999999
2019-01-16 14:00:00,0.23999999999999844,2019-01-16 13:49:00,22.2,1.0599999999999987,2.629999999999999
2019-01-16 19:00:00,0.39000000000000057,2019-01-16 19:14:00,22.51,1.4499999999999993,2.629999999999999
2019-01-16 20:00:00,0.3200000000000003,2019-01-16 19:48:00,22.75,1.7699999999999996,2.629999999999999
2019-01-16 21:00:00,0.3100000000000023,2019-01-16 20:36:00,22.99,2.080000000000002,2.629999999999999
2019-01-16 22:00:00,0.5499999999999972,2019-01-16 21:37:00,23.34,2.629999999999999,2.629999999999999
2019-01-17 00:00:00,0.08000000000000185,2019-01-17 00:25:00,23.89,0.08000000000000185,0.4800000000000004
2019-01-17 01:00:00,0.03999999999999915,2019-01-17 00:42:00,23.93,0.120000000000001,0.4800000000000004
2019-01-17 09:00:00,0.120000000000001,2019-01-17 08:35:00,24.05,0.240000000000002,0.4800000000000004
2019-01-17 23:00:00,0.23999999999999844,2019-01-17 22:40:00,24.29,0.4800000000000004,0.4800000000000004
2019-01-18 11:00:00,0.0,2019-01-18 10:40:00,24.29,0.0,0.0
2019-01-18 23:00:00,0.0,2019-01-18 22:40:00,24.29,0.0,0.0
2019-01-19 23:00:00,0.0,2019-01-19 22:40:00,24.29,0.0,0.0
2019-01-20 23:00:00,0.2699999999999996,2019-01-20 22:40:00,24.56,0.2699999999999996,0.2699999999999996
2019-01-21 11:00:00,0.0,2019-01-21 10:40:00,24.56,0.0,0.0
2019-01-22 11:00:00,0.0,2019-01-22 10:40:00,24.56,0.0,0.0
2019-01-22 23:00:00,0.0,2019-01-22 22:40:00,24.56,0.0,0.0
2019-01-23 23:00:00,0.0,2019-01-23 22:40:00,24.56,0.0,0.0
2019-01-26 11:00:00,0.0,2019-01-26 10:40:00,24.56,0.0,0.0
2019-01-26 23:00:00,0.0,2019-01-26 22:40:00,24.56,0.0,0.0
2019-01-27 23:00:00,0.0,2019-01-27 22:40:00,24.56,0.0,0.0
2019-01-28 23:00:00,0.0,2019-01-28 22:40:00,24.56,0.0,0.0
2019-01-29 23:00:00,0.0,2019-01-29 22:40:00,24.56,0.0,0.0
2019-01-30 11:00:00,0.0,2019-01-30 10:40:00,24.56,0.0,0.0400000000000027
2019-01-30 23:00:00,0.0400000000000027,2019-01-30 22:41:00,24.56,0.0400000000000027,0.0400000000000027
2019-01-31 23:00:00,0.0,2019-01-31 22:41:00,24.6,0.0,0.0
2019-02-01 11:00:00,0.0,2019-02-01 10:41:00,24.6,0.0,0.8699999999999974
2019-02-01 16:00:00,0.03999999999999915,2019-02-01 16:25:00,24.64,0.03999999999999915,0.8699999999999974
2019-02-01 20:00:00,0.28000000000000114,2019-02-01 20:28:00,24.92,0.3200000000000003,0.8699999999999974
2019-02-01 21:00:00,0.0799999999999983,2019-02-01 20:57:00,25.0,0.3999999999999986,0.8699999999999974
2019-02-01 22:00:00,0.10999999999999943,2019-02-01 21:40:00,25.07,0.509999999999998,0.8699999999999974
2019-02-01 23:00:00,0.240000000000002,2019-02-01 22:56:00,25.31,0.75,0.8699999999999974
2019-02-02 00:00:00,0.11999999999999744,2019-02-01 23:31:00,25.47,0.8699999999999974,0.8699999999999974
2019-02-02 01:00:00,0.2699999999999996,2019-02-02 01:04:00,25.59,0.2699999999999996,2.950000000000003
2019-02-02 02:00:00,0.240000000000002,2019-02-02 01:38:00,25.82,0.5100000000000016,2.950000000000003
2019-02-02 04:00:00,0.2699999999999996,2019-02-02 03:42:00,26.06,0.7800000000000011,2.950000000000003
2019-02-02 09:00:00,0.03999999999999915,2019-02-02 08:52:00,26.29,0.8200000000000003,2.950000000000003
2019-02-02 15:00:00,0.120000000000001,2019-02-02 15:25:00,26.41,0.9400000000000013,2.950000000000003
2019-02-02 16:00:00,0.0799999999999983,2019-02-02 15:31:00,26.49,1.0199999999999996,2.950000000000003
2019-02-02 17:00:00,0.08000000000000185,2019-02-02 17:28:00,26.57,1.1000000000000014,2.950000000000003
2019-02-02 18:00:00,0.23999999999999844,2019-02-02 18:16:00,26.77,1.3399999999999999,2.950000000000003
2019-02-02 19:00:00,0.2699999999999996,2019-02-02 18:50:00,26.88,1.6099999999999994,2.950000000000003
2019-02-02 20:00:00,0.360000000000003,2019-02-02 19:30:00,27.16,1.9700000000000024,2.950000000000003
2019-02-02 21:00:00,0.2699999999999996,2019-02-02 20:42:00,27.71,2.240000000000002,2.950000000000003
2019-02-02 22:00:00,0.1999999999999993,2019-02-02 22:23:00,27.87,2.4400000000000013,2.950000000000003
2019-02-02 23:00:00,0.1999999999999993,2019-02-02 22:36:00,27.95,2.6400000000000006,2.950000000000003
2019-02-03 00:00:00,0.3100000000000023,2019-02-02 23:39:00,28.22,2.950000000000003,2.950000000000003
2019-02-03 01:00:00,0.1599999999999966,2019-02-03 00:35:00,28.46,0.1599999999999966,1.0599999999999987
2019-02-03 04:00:00,0.16000000000000014,2019-02-03 03:46:00,28.74,0.31999999999999673,1.0599999999999987
2019-02-03 05:00:00,0.07000000000000028,2019-02-03 04:36:00,28.77,0.389999999999997,1.0599999999999987
2019-02-03 06:00:00,0.0400000000000027,2019-02-03 05:50:00,28.85,0.4299999999999997,1.0599999999999987
2019-02-03 13:00:00,0.2799999999999976,2019-02-03 12:31:00,29.13,0.7099999999999973,1.0599999999999987
2019-02-03 20:00:00,0.0400000000000027,2019-02-03 20:15:00,29.17,0.75,1.0599999999999987
2019-02-03 23:00:00,0.11999999999999744,2019-02-03 22:47:00,29.29,0.8699999999999974,1.0599999999999987
2019-02-04 00:00:00,0.19000000000000128,2019-02-03 23:32:00,29.37,1.0599999999999987,1.0599999999999987
2019-02-14 03:00:00,0.0800000000000054,2019-02-14 03:20:00,35.59,0.0800000000000054,0.0800000000000054
2019-02-21 23:00:00,2.519999999999996,2019-02-21 22:41:00,41.22,2.519999999999996,2.519999999999996
2019-02-23 23:00:00,0.0,2019-02-23 22:41:00,41.22,0.0,0.0
2019-02-24 23:00:00,0.0,2019-02-24 22:41:00,41.22,0.0,0.0
2019-03-06 05:00:00,0.10999999999999943,2019-03-06 04:35:00,44.48,0.10999999999999943,0.10999999999999943
2019-03-14 12:00:00,0.0,2019-03-14 11:42:00,48.46,0.0,0.0
2019-03-15 00:00:00,0.0,2019-03-14 23:42:00,48.46,0.0,0.0
2019-03-20 01:00:00,0.11999999999999744,2019-03-20 01:00:00,48.58,0.11999999999999744,0.11999999999999744
2019-03-25 12:00:00,0.0,2019-03-25 11:42:00,48.58,0.0,0.0
2019-04-12 12:00:00,0.0,2019-04-12 11:43:00,53.34,0.0,0.0
2019-05-05 00:00:00,0.0,2019-05-04 23:43:00,53.5,0.0,0.0
2019-05-23 12:00:00,0.0,2019-05-23 11:44:00,53.5,0.0,0.0
2019-05-29 14:00:00,0.1599999999999966,2019-05-29 13:37:00,53.66,0.1599999999999966,0.1599999999999966
2019-05-30 15:00:00,0.0,2019-05-30 14:37:00,53.66,0.0,0.0
2019-07-18 11:00:00,0.0,2019-07-18 11:15:00,53.66,0.0,0.0
2019-07-18 23:00:00,0.0,2019-07-18 23:15:00,53.66,0.0,0.0
2019-07-19 11:00:00,0.0,2019-07-19 11:15:00,53.66,0.0,0.0
2019-07-19 23:00:00,0.0,2019-07-19 23:15:00,53.66,0.0,0.0
2019-07-20 11:00:00,0.0,2019-07-20 11:15:00,53.66,0.0,0.0
2019-07-20 23:00:00,0.0,2019-07-20 23:15:00,53.66,0.0,0.0
2019-07-21 11:00:00,0.0,2019-07-21 11:15:00,53.66,0.0,0.0
2019-07-21 23:00:00,0.0,2019-07-21 23:15:00,53.66,0.0,0.0
2019-07-22 11:00:00,0.0,2019-07-22 11:15:00,53.66,0.0,0.0
2019-07-22 23:00:00,0.0,2019-07-22 23:15:00,53.66,0.0,0.0
2019-07-23 11:00:00,0.0,2019-07-23 11:15:00,53.66,0.0,0.0
2019-07-23 23:00:00,0.0,2019-07-23 23:15:00,53.66,0.0,0.0
2019-07-24 11:00:00,0.0,2019-07-24 11:15:00,53.66,0.0,0.0
2019-07-24 23:00:00,0.0,2019-07-24 23:15:00,53.66,0.0,0.0
2019-07-25 11:00:00,0.0,2019-07-25 11:15:00,53.66,0.0,0.0
2019-07-25 23:00:00,0.0,2019-07-25 23:15:00,53.66,0.0,0.0
2019-07-26 11:00:00,0.0,2019-07-26 11:15:00,53.66,0.0,0.0
2019-07-26 23:00:00,0.0,2019-07-26 23:15:00,53.66,0.0,0.0
2019-07-27 11:00:00,0.0,2019-07-27 11:15:00,53.66,0.0,0.0
2019-07-27 23:00:00,0.0,2019-07-27 23:15:00,53.66,0.0,0.0
2019-07-28 11:00:00,0.0,2019-07-28 11:15:00,53.66,0.0,0.0
2019-07-28 23:00:00,0.0,2019-07-28 23:15:00,53.66,0.0,0.0
2019-07-29 11:00:00,0.0,2019-07-29 11:15:00,53.66,0.0,0.0
2019-07-29 23:00:00,0.0,2019-07-29 23:15:00,53.66,0.0,0.0
2019-07-30 11:00:00,0.0,2019-07-30 11:15:00,53.66,0.0,0.0
2019-07-30 23:00:00,0.0,2019-07-30 23:15:00,53.66,0.0,0.0
2019-07-31 11:00:00,0.0,2019-07-31 11:15:00,53.66,0.0,0.0
2019-07-31 23:00:00,0.0,2019-07-31 23:15:00,53.66,0.0,0.0
2019-08-01 11:00:00,0.0,2019-08-01 11:15:00,53.66,0.0,0.0
2019-08-01 23:00:00,0.0,2019-08-01 23:15:00,53.66,0.0,0.0
2019-08-02 11:00:00,0.0,2019-08-02 11:15:00,53.66,0.0,0.0
2019-08-03 11:00:00,0.0,2019-08-03 11:15:00,53.66,0.0,0.0
2019-08-03 23:00:00,0.0,2019-08-03 23:15:00,53.66,0.0,0.0
2019-08-04 11:00:00,0.0,2019-08-04 11:15:00,53.66,0.0,0.0
2019-08-04 23:00:00,0.0,2019-08-04 23:15:00,53.66,0.0,0.0
2019-08-05 11:00:00,0.0,2019-08-05 11:15:00,53.66,0.0,0.0
2019-08-05 23:00:00,0.0,2019-08-05 23:15:00,53.66,0.0,0.0
2019-08-06 11:00:00,0.0,2019-08-06 11:15:00,53.66,0.0,0.0
2019-08-06 23:00:00,0.0,2019-08-06 23:15:00,53.66,0.0,0.0
2019-08-07 11:00:00,0.0,2019-08-07 11:15:00,53.66,0.0,0.0
2019-08-07 23:00:00,0.0,2019-08-07 23:15:00,53.66,0.0,0.0
2019-08-08 11:00:00,0.0,2019-08-08 11:15:00,53.66,0.0,0.0
2019-08-08 23:00:00,0.0,2019-08-08 23:15:00,53.66,0.0,0.0
2019-08-09 23:00:00,0.0,2019-08-09 23:15:00,53.66,0.0,0.0
2019-08-10 11:00:00,0.0,2019-08-10 11:15:00,53.66,0.0,0.0
2019-08-10 23:00:00,0.0,2019-08-10 23:15:00,53.66,0.0,0.0
2019-08-11 11:00:00,0.0,2019-08-11 11:15:00,53.66,0.0,0.0
2019-08-11 23:00:00,0.0,2019-08-11 23:15:00,53.66,0.0,0.0
2019-08-12 11:00:00,0.0,2019-08-12 11:15:00,53.66,0.0,0.0
2019-08-12 23:00:00,0.0,2019-08-12 23:15:00,53.66,0.0,0.0
2019-08-13 11:00:00,0.0,2019-08-13 11:15:00,53.66,0.0,0.0
2019-08-13 23:00:00,0.0,2019-08-13 23:15:00,53.66,0.0,0.0
2019-08-14 11:00:00,0.0,2019-08-14 11:15:00,53.66,0.0,0.0
2019-08-14 23:00:00,0.0,2019-08-14 23:15:00,53.66,0.0,0.0
2019-08-15 11:00:00,0.0,2019-08-15 11:15:00,53.66,0.0,0.0
2019-08-15 23:00:00,0.0,2019-08-15 23:15:00,53.66,0.0,0.0
2019-08-16 11:00:00,0.0,2019-08-16 11:15:00,53.66,0.0,0.0
2019-08-16 23:00:00,0.0,2019-08-16 23:15:00,53.66,0.0,0.0
2019-08-17 11:00:00,0.0,2019-08-17 11:15:00,53.66,0.0,0.0
2019-08-17 23:00:00,0.0,2019-08-17 23:15:00,53.66,0.0,0.0
2019-08-18 11:00:00,0.0,2019-08-18 11:15:00,53.66,0.0,0.0
2019-08-18 23:00:00,0.0,2019-08-18 23:15:00,53.66,0.0,0.0
2019-08-19 11:00:00,0.0,2019-08-19 11:15:00,53.66,0.0,0.0
2019-08-19 23:00:00,0.0,2019-08-19 23:15:00,53.66,0.0,0.0
2019-08-20 11:00:00,0.0,2019-08-20 11:15:00,53.66,0.0,0.0
2019-08-20 23:00:00,0.0,2019-08-20 23:15:00,53.66,0.0,0.0
2019-08-21 11:00:00,0.0,2019-08-21 11:15:00,53.66,0.0,0.0
2019-08-21 23:00:00,0.0,2019-08-21 23:15:00,53.66,0.0,0.0
2019-08-22 11:00:00,0.0,2019-08-22 11:15:00,53.66,0.0,0.0
2019-08-22 23:00:00,0.0,2019-08-22 23:15:00,53.66,0.0,0.0
2019-08-23 11:00:00,0.0,2019-08-23 11:15:00,53.66,0.0,0.0
2019-08-23 23:00:00,0.0,2019-08-23 23:15:00,53.66,0.0,0.0
2019-08-24 11:00:00,0.0,2019-08-24 11:15:00,53.66,0.0,0.0
2019-08-24 23:00:00,0.0,2019-08-24 23:15:00,53.66,0.0,0.0
2019-08-25 11:00:00,0.0,2019-08-25 11:15:00,53.66,0.0,0.0
2019-08-25 23:00:00,0.0,2019-08-25 23:15:00,53.66,0.0,0.0
2019-08-26 11:00:00,0.0,2019-08-26 11:15:00,53.66,0.0,0.0
2019-08-26 23:00:00,0.0,2019-08-26 23:15:00,53.66,0.0,0.0
2019-08-27 11:00:00,0.0,2019-08-27 11:15:00,53.66,0.0,0.0
2019-08-27 23:00:00,0.0,2019-08-27 23:15:00,53.66,0.0,0.0
2019-08-28 11:00:00,0.0,2019-08-28 11:15:00,53.66,0.0,0.0
2019-08-28 23:00:00,0.0,2019-08-28 23:15:00,53.66,0.0,0.0
2019-08-29 11:00:00,0.0,2019-08-29 11:15:00,53.66,0.0,0.0
2019-08-29 23:00:00,0.0,2019-08-29 23:15:00,53.66,0.0,0.0
2019-08-30 11:00:00,0.0,2019-08-30 11:15:00,53.66,0.0,0.0
2019-08-30 23:00:00,0.0,2019-08-30 23:15:00,53.66,0.0,0.0
2019-08-31 11:00:00,0.0,2019-08-31 11:15:00,53.66,0.0,0.0
2019-08-31 23:00:00,0.0,2019-08-31 23:15:00,53.66,0.0,0.0
2019-09-01 11:00:00,0.0,2019-09-01 11:15:00,53.66,0.0,0.0
2019-09-01 23:00:00,0.0,2019-09-01 23:15:00,53.66,0.0,0.0
2019-09-02 11:00:00,0.0,2019-09-02 11:15:00,53.66,0.0,0.0
2019-09-02 23:00:00,0.0,2019-09-02 23:15:00,53.66,0.0,0.0
2019-09-03 11:00:00,0.0,2019-09-03 11:15:00,53.66,0.0,0.0
2019-09-03 23:00:00,0.0,2019-09-03 23:15:00,53.66,0.0,0.0
2019-09-04 11:00:00,0.0,2019-09-04 11:15:00,53.66,0.0,0.0
2019-09-04 23:00:00,0.0,2019-09-04 23:15:00,53.66,0.0,0.0
2019-09-05 11:00:00,0.0,2019-09-05 11:15:00,53.66,0.0,0.0
2019-09-05 23:00:00,0.0,2019-09-05 23:15:00,53.66,0.0,0.0
2019-09-06 11:00:00,0.0,2019-09-06 11:15:00,53.66,0.0,0.0
2019-09-06 23:00:00,0.0,2019-09-06 23:15:00,53.66,0.0,0.0
2019-09-07 11:00:00,0.0,2019-09-07 11:15:00,53.66,0.0,0.0
2019-09-07 23:00:00,0.0,2019-09-07 23:15:00,53.66,0.0,0.0
2019-09-08 11:00:00,0.0,2019-09-08 11:15:00,53.66,0.0,0.0
2019-09-08 23:00:00,0.0,2019-09-08 23:15:00,53.66,0.0,0.0
2019-09-09 11:00:00,0.0,2019-09-09 11:15:00,53.66,0.0,0.0
2019-09-09 23:00:00,0.0,2019-09-09 23:15:00,53.66,0.0,0.0
2019-09-10 11:00:00,0.0,2019-09-10 11:15:00,53.66,0.0,0.0
2019-09-10 23:00:00,0.0,2019-09-10 23:15:00,53.66,0.0,0.0
2019-09-11 23:00:00,0.0,2019-09-11 23:15:00,53.66,0.0,0.0
2019-09-12 11:00:00,0.0,2019-09-12 11:15:00,53.66,0.0,0.0
2019-09-12 23:00:00,0.0,2019-09-12 23:15:00,53.66,0.0,0.0
2019-09-13 11:00:00,0.0,2019-09-13 11:15:00,53.66,0.0,0.0
2019-09-13 23:00:00,0.0,2019-09-13 23:15:00,53.66,0.0,0.0
2019-09-14 11:00:00,0.0,2019-09-14 11:15:00,53.66,0.0,0.0
2019-09-14 23:00:00,0.0,2019-09-14 23:15:00,53.66,0.0,0.0
2019-09-15 11:00:00,0.0,2019-09-15 11:15:00,53.66,0.0,0.0
2019-09-15 23:00:00,0.0,2019-09-15 23:15:00,53.66,0.0,0.0
2019-09-16 04:00:00,0.04000000000000625,2019-09-16 04:02:00,53.7,0.04000000000000625,0.0800000000000054
2019-09-16 08:00:00,0.03999999999999915,2019-09-16 07:48:00,53.74,0.0800000000000054,0.0800000000000054
2019-09-16 11:00:00,0.0,2019-09-16 11:15:00,53.74,0.0800000000000054,0.0800000000000054
2019-09-16 23:00:00,0.0,2019-09-16 23:15:00,53.74,0.0800000000000054,0.0800000000000054
2019-09-17 11:00:00,0.0,2019-09-17 11:15:00,53.74,0.0,0.0
2019-09-17 23:00:00,0.0,2019-09-17 23:15:00,53.74,0.0,0.0
