BCD_Cumulative_Rainfall_per_Event,BLN_Cumulative_Rainfall_per_Event,BLO_Cumulative_Rainfall_per_Event,SCH_Cumulative_Rainfall_per_Event,date_hour,discharge,gage_height,NAVD88 ft,flood_stage,Total_Cumulative_Event_Rainfall,new_event,event_hours,is_peak,pre_peak_hours,post_peak_hours,pre_peak_cumulative_rain,post_peak_cumulative_rain,pre_peak_intensity,post_peak_intensity,flood_category,time_from_start
0.0,0.0,1.7225,0.0,2019-02-15 20:00:00,2330.0,8.24,238.3,No Flooding,1.7225,28515.0,255.0,False,0.0,255.0,1.7225,1.7225,1.7225,0.0067549019607843,Action,255.0
0.0,0.0,1.7266666666666666,0.0,2019-02-15 21:00:00,2280.0,8.19,238.25,No Flooding,1.7266666666666666,28515.0,256.0,False,0.0,256.0,1.7266666666666666,1.7266666666666666,1.7266666666666666,0.0067447916666666,Action,256.0
0.0,0.0,1.7275000000000005,0.0,2019-02-15 22:00:00,2230.0,8.14,238.2,No Flooding,1.7275000000000005,28515.0,257.0,False,0.0,257.0,1.7275000000000005,1.7275000000000005,1.7275000000000005,0.0067217898832684,Action,257.0
0.0,0.0,1.7291666666666667,0.0,2019-02-15 23:00:00,2130.0,8.05,238.11,No Flooding,1.7291666666666667,28515.0,258.0,False,0.0,258.0,1.7291666666666667,1.7291666666666667,1.7291666666666667,0.0067021963824289,Action,258.0
0.0,0.0,1.7333333333333336,0.0,2019-02-16 00:00:00,2090.0,8.02,238.08,No Flooding,1.7333333333333336,28515.0,259.0,False,0.0,259.0,1.7333333333333336,1.7333333333333336,1.7333333333333336,0.0066924066924066,Action,259.0
0.0,0.0,1.739166666666667,0.0,2019-02-16 01:00:00,2020.0,8.02,238.08,No Flooding,1.739166666666667,28515.0,260.0,False,0.0,260.0,1.739166666666667,1.739166666666667,1.739166666666667,0.0066891025641025,Action,260.0
0.0,0.0,1.7474999999999998,0.0,2019-02-16 02:00:00,1970.0,8.0,238.06,No Flooding,1.7474999999999998,28515.0,261.0,False,0.0,261.0,1.7474999999999998,1.7474999999999998,1.7474999999999998,0.0066954022988505,Action,261.0
0.0,0.0,1.751666666666667,0.0,2019-02-16 03:00:00,1940.0,8.04,238.1,No Flooding,1.751666666666667,28515.0,262.0,False,0.0,262.0,1.751666666666667,1.751666666666667,1.751666666666667,0.0066857506361323,Action,262.0
0.0,0.0,1.755,0.0,2019-02-16 04:00:00,1930.0,8.01,238.07,No Flooding,1.755,28515.0,263.0,False,0.0,263.0,1.755,1.755,1.755,0.0066730038022813,Action,263.0
0.0,0.0,1.7575000000000005,0.0,2019-02-16 05:00:00,1910.0,7.93,237.99,No Flooding,1.7575000000000005,28515.0,264.0,False,0.0,264.0,1.7575000000000005,1.7575000000000005,1.7575000000000005,0.0066571969696969,Action,264.0
0.0,0.0,1.7600000000000005,0.0,2019-02-16 06:00:00,1860.0,7.93,237.99,No Flooding,1.7600000000000005,28515.0,265.0,False,0.0,265.0,1.7600000000000005,1.7600000000000005,1.7600000000000005,0.0066415094339622,Action,265.0
0.0,0.0,1.7633333333333336,0.0,2019-02-16 07:00:00,1810.0,7.93,237.99,No Flooding,1.7633333333333336,28515.0,266.0,False,0.0,266.0,1.7633333333333336,1.7633333333333336,1.7633333333333336,0.0066290726817042,Action,266.0
0.0,0.0,1.7633333333333336,0.0,2019-02-16 08:00:00,1770.0,7.91,237.97,No Flooding,1.7633333333333336,28515.0,267.0,False,0.0,267.0,1.7633333333333336,1.7633333333333336,1.7633333333333336,0.0066042446941323,Action,267.0
0.0,0.0,1.7641666666666669,0.0,2019-02-16 09:00:00,1720.0,7.88,237.94,No Flooding,1.7641666666666669,28515.0,268.0,False,0.0,268.0,1.7641666666666669,1.7641666666666669,1.7641666666666669,0.006582711442786,Action,268.0
0.0,0.0,1.765,0.0,2019-02-16 10:00:00,1680.0,7.86,237.92,No Flooding,1.765,28515.0,269.0,False,0.0,269.0,1.765,1.765,1.765,0.0065613382899628,Action,269.0
0.0,0.0,1.7666666666666668,0.0,2019-02-16 11:00:00,1640.0,7.81,237.87,No Flooding,1.7666666666666668,28515.0,270.0,False,0.0,270.0,1.7666666666666668,1.7666666666666668,1.7666666666666668,0.0065432098765432,Action,270.0
0.0,0.0,1.7675,0.0,2019-02-16 12:00:00,1650.0,7.79,237.85,No Flooding,1.7675,28515.0,271.0,False,0.0,271.0,1.7675,1.7675,1.7675,0.0065221402214022,Action,271.0
0.0,0.0,1.769166666666667,0.0,2019-02-16 13:00:00,1630.0,7.72,237.78,No Flooding,1.769166666666667,28515.0,272.0,False,0.0,272.0,1.769166666666667,1.769166666666667,1.769166666666667,0.0065042892156862,Action,272.0
0.0,0.0,1.7733333333333334,0.0,2019-02-16 14:00:00,1660.0,7.68,237.74,No Flooding,1.7733333333333334,28515.0,273.0,False,0.0,273.0,1.7733333333333334,1.7733333333333334,1.7733333333333334,0.0064957264957264,Action,273.0
0.0,0.0,1.7733333333333334,0.0,2019-02-16 15:00:00,1640.0,7.63,237.69,No Flooding,1.7733333333333334,28515.0,274.0,False,0.0,274.0,1.7733333333333334,1.7733333333333334,1.7733333333333334,0.0064720194647201,Action,274.0
0.0,0.0,1.7733333333333334,0.0,2019-02-16 16:00:00,1600.0,7.62,237.68,No Flooding,1.7733333333333334,28515.0,275.0,False,0.0,275.0,1.7733333333333334,1.7733333333333334,1.7733333333333334,0.0064484848484848,Action,275.0
0.0,0.0,1.7750000000000004,0.0,2019-02-16 17:00:00,1590.0,7.59,237.65,No Flooding,1.7750000000000004,28515.0,276.0,False,0.0,276.0,1.7750000000000004,1.7750000000000004,1.7750000000000004,0.0064311594202898,Action,276.0
0.0,0.0,1.7758333333333332,0.0,2019-02-16 18:00:00,1590.0,7.52,237.58,No Flooding,1.7758333333333332,28515.0,277.0,False,0.0,277.0,1.7758333333333332,1.7758333333333332,1.7758333333333332,0.0064109506618531,Action,277.0
0.0,0.0,1.7783333333333335,0.0,2019-02-16 19:00:00,1590.0,7.49,237.55,No Flooding,1.7783333333333335,28515.0,278.0,False,0.0,278.0,1.7783333333333335,1.7783333333333335,1.7783333333333335,0.0063968824940047,Action,278.0
0.0,0.0,1.78,0.0,2019-02-16 20:00:00,1580.0,7.44,237.5,No Flooding,1.78,28515.0,279.0,False,0.0,279.0,1.78,1.78,1.78,0.0063799283154121,Action,279.0
0.0,0.0,1.7808333333333335,0.0,2019-02-16 21:00:00,1550.0,7.4,237.46,No Flooding,1.7808333333333335,28515.0,280.0,False,0.0,280.0,1.7808333333333335,1.7808333333333335,1.7808333333333335,0.006360119047619,Action,280.0
0.0,0.0,1.783333333333334,0.0,2019-02-16 22:00:00,1530.0,7.39,237.45,No Flooding,1.783333333333334,28515.0,281.0,False,0.0,281.0,1.783333333333334,1.783333333333334,1.783333333333334,0.0063463819691577,Action,281.0
0.0,0.0,1.783333333333334,0.0,2019-02-16 23:00:00,1510.0,7.34,237.4,No Flooding,1.783333333333334,28515.0,282.0,False,0.0,282.0,1.783333333333334,1.783333333333334,1.783333333333334,0.0063238770685579,Action,282.0
0.0,0.0,1.784166666666667,0.0,2019-02-17 00:00:00,1500.0,7.31,237.37,No Flooding,1.784166666666667,28515.0,283.0,False,0.0,283.0,1.784166666666667,1.784166666666667,1.784166666666667,0.0063044758539458,Action,283.0
0.0,0.0,1.784166666666667,0.0,2019-02-17 01:00:00,1460.0,7.3,237.36,No Flooding,1.784166666666667,28515.0,284.0,False,0.0,284.0,1.784166666666667,1.784166666666667,1.784166666666667,0.0062822769953051,Action,284.0
0.0,0.0,1.7900000000000005,0.0,2019-02-17 02:00:00,1440.0,7.25,237.31,No Flooding,1.7900000000000005,28515.0,285.0,False,0.0,285.0,1.7900000000000005,1.7900000000000005,1.7900000000000005,0.0062807017543859,Action,285.0
0.0,0.0,1.794166666666667,0.0,2019-02-17 03:00:00,1410.0,7.24,237.3,No Flooding,1.794166666666667,28515.0,286.0,False,0.0,286.0,1.794166666666667,1.794166666666667,1.794166666666667,0.00627331002331,Action,286.0
0.0,0.0,1.801666666666667,0.0,2019-02-17 04:00:00,1400.0,7.24,237.3,No Flooding,1.801666666666667,28515.0,287.0,False,0.0,287.0,1.801666666666667,1.801666666666667,1.801666666666667,0.0062775842044134,Action,287.0
0.0,0.0,1.8033333333333328,0.0,2019-02-17 05:00:00,1360.0,7.24,237.3,No Flooding,1.8033333333333328,28515.0,288.0,False,0.0,288.0,1.8033333333333328,1.8033333333333328,1.8033333333333328,0.006261574074074,Action,288.0
0.0,0.0,1.8058333333333327,0.0,2019-02-17 06:00:00,1340.0,7.24,237.3,No Flooding,1.8058333333333327,28515.0,289.0,False,0.0,289.0,1.8058333333333327,1.8058333333333327,1.8058333333333327,0.0062485582468281,Action,289.0
0.0,0.0,1.8058333333333327,0.0,2019-02-17 07:00:00,1320.0,7.27,237.33,No Flooding,1.8058333333333327,28515.0,290.0,False,0.0,290.0,1.8058333333333327,1.8058333333333327,1.8058333333333327,0.0062270114942528,Action,290.0
0.0,0.0,1.8058333333333327,0.0,2019-02-17 08:00:00,1300.0,7.27,237.33,No Flooding,1.8058333333333327,28515.0,291.0,False,0.0,291.0,1.8058333333333327,1.8058333333333327,1.8058333333333327,0.0062056128293241,Action,291.0
0.0,0.0,1.8058333333333327,0.0,2019-02-17 09:00:00,1280.0,7.23,237.29,No Flooding,1.8058333333333327,28515.0,292.0,False,0.0,292.0,1.8058333333333327,1.8058333333333327,1.8058333333333327,0.0061843607305936,Action,292.0
0.0,0.0,1.8058333333333327,0.0,2019-02-17 10:00:00,1260.0,7.18,237.24,No Flooding,1.8058333333333327,28515.0,293.0,False,0.0,293.0,1.8058333333333327,1.8058333333333327,1.8058333333333327,0.0061632536973833,Action,293.0
0.0,0.0,1.8058333333333327,0.0,2019-02-17 11:00:00,1250.0,7.15,237.21,No Flooding,1.8058333333333327,28515.0,294.0,False,0.0,294.0,1.8058333333333327,1.8058333333333327,1.8058333333333327,0.0061422902494331,Action,294.0
0.0,0.0,1.8058333333333327,0.0,2019-02-17 12:00:00,1220.0,7.11,237.17,No Flooding,1.8058333333333327,28515.0,295.0,False,0.0,295.0,1.8058333333333327,1.8058333333333327,1.8058333333333327,0.0061214689265536,Action,295.0
0.0,0.0,1.8058333333333327,0.0,2019-02-17 13:00:00,1200.0,7.04,237.1,No Flooding,1.8058333333333327,28515.0,296.0,False,0.0,296.0,1.8058333333333327,1.8058333333333327,1.8058333333333327,0.0061007882882882,Action,296.0
0.0,0.0,1.8058333333333327,0.0,2019-02-17 14:00:00,1180.0,7.02,237.08,No Flooding,1.8058333333333327,28515.0,297.0,False,0.0,297.0,1.8058333333333327,1.8058333333333327,1.8058333333333327,0.0060802469135802,Action,297.0
0.0,0.0,1.8058333333333327,0.0,2019-02-17 15:00:00,1190.0,6.97,237.03,No Flooding,1.8058333333333327,28515.0,298.0,False,0.0,298.0,1.8058333333333327,1.8058333333333327,1.8058333333333327,0.0060598434004474,Action,298.0
0.0,0.0,1.8058333333333327,0.0,2019-02-17 16:00:00,1190.0,6.94,237.0,No Flooding,1.8058333333333327,28515.0,299.0,False,0.0,299.0,1.8058333333333327,1.8058333333333327,1.8058333333333327,0.0060395763656633,Action,299.0
0.0,0.0,1.8058333333333327,0.0,2019-02-17 17:00:00,1190.0,6.91,236.97,No Flooding,1.8058333333333327,28515.0,300.0,False,0.0,300.0,1.8058333333333327,1.8058333333333327,1.8058333333333327,0.0060194444444444,Action,300.0
0.0,0.0,1.8058333333333327,0.0,2019-02-17 18:00:00,1210.0,6.87,236.93,No Flooding,1.8058333333333327,28515.0,301.0,False,0.0,301.0,1.8058333333333327,1.8058333333333327,1.8058333333333327,0.0059994462901439,Action,301.0
0.0,0.0,1.8058333333333327,0.0,2019-02-17 19:00:00,1200.0,6.83,236.89,No Flooding,1.8058333333333327,28515.0,302.0,False,0.0,302.0,1.8058333333333327,1.8058333333333327,1.8058333333333327,0.0059795805739514,Action,302.0
0.0,0.0,1.8058333333333327,0.0,2019-02-17 20:00:00,1210.0,6.81,236.87,No Flooding,1.8058333333333327,28515.0,303.0,False,0.0,303.0,1.8058333333333327,1.8058333333333327,1.8058333333333327,0.0059598459845984,Action,303.0
0.0,0.0,1.8058333333333327,0.0,2019-02-17 21:00:00,1170.0,6.77,236.83,No Flooding,1.8058333333333327,28515.0,304.0,False,0.0,304.0,1.8058333333333327,1.8058333333333327,1.8058333333333327,0.0059402412280701,Action,304.0
0.0,0.0,1.8058333333333327,0.0,2019-02-17 22:00:00,1150.0,6.74,236.8,No Flooding,1.8058333333333327,28515.0,305.0,False,0.0,305.0,1.8058333333333327,1.8058333333333327,1.8058333333333327,0.0059207650273224,Action,305.0
0.0,0.0,1.8058333333333327,0.0,2019-02-17 23:00:00,1130.0,6.73,236.79,No Flooding,1.8058333333333327,28515.0,306.0,False,0.0,306.0,1.8058333333333327,1.8058333333333327,1.8058333333333327,0.0059014161220043,Action,306.0
0.0,0.0,0.0416666666666666,0.0,2021-12-12 15:00:00,19.2,3.25,233.31,No Flooding,0.0416666666666666,45793.0,0.0,False,-1.0,1.0,0.0,0.0416666666666666,-0.0,0.0416666666666666,Action,0.0
0.0,0.0,0.0558333333333334,0.0,2021-12-12 16:00:00,19.2,3.44,233.5,No Flooding,0.0558333333333334,45793.0,1.0,False,-1.0,2.0,0.0,0.0558333333333334,-0.0,0.0279166666666667,Action,1.0
0.0,0.0,0.0716666666666669,0.0,2021-12-12 17:00:00,19.2,3.5,233.56,No Flooding,0.0716666666666669,45793.0,2.0,False,-1.0,3.0,0.0,0.0716666666666669,-0.0,0.0238888888888889,Action,2.0
0.0,0.0,0.0908333333333336,0.0,2021-12-12 18:00:00,19.2,3.69,233.75,No Flooding,0.0908333333333336,45793.0,3.0,False,-1.0,4.0,0.0,0.0908333333333336,-0.0,0.0227083333333334,Action,3.0
0.0,0.0033333333333334,0.1216666666666667,0.0033333333333334,2021-12-12 19:00:00,19.6,3.94,234.0,No Flooding,0.1283333333333335,45793.0,4.0,False,-1.0,5.0,0.0,0.1283333333333335,-0.0,0.0256666666666667,Action,4.0
0.0,0.0066666666666666,0.1441666666666667,0.0066666666666666,2021-12-12 20:00:00,19.6,4.22,234.28,No Flooding,0.1574999999999999,45793.0,5.0,False,-1.0,6.0,0.0,0.1574999999999999,-0.0,0.0262499999999999,Action,5.0
0.0,0.0099999999999999,0.1608333333333336,0.0099999999999999,2021-12-12 21:00:00,19.2,4.35,234.41,No Flooding,0.1808333333333334,45793.0,6.0,False,-1.0,7.0,0.0,0.1808333333333334,-0.0,0.0258333333333333,Action,6.0
0.0,0.0133333333333333,0.1841666666666667,0.0133333333333333,2021-12-12 22:00:00,19.6,4.57,234.63,No Flooding,0.2108333333333333,45793.0,7.0,False,-1.0,8.0,0.0,0.2108333333333333,-0.0,0.0263541666666666,Action,7.0
0.0,0.0099999999999999,0.2241666666666667,0.0099999999999999,2021-12-12 23:00:00,19.6,4.71,234.77,No Flooding,0.2441666666666665,45793.0,8.0,False,-1.0,9.0,0.0,0.2441666666666665,-0.0,0.0271296296296296,Action,8.0
0.0,0.0158333333333334,0.2691666666666667,0.0158333333333334,2021-12-13 00:00:00,19.2,5.05,235.11,No Flooding,0.3008333333333335,45793.0,9.0,False,-1.0,10.0,0.0,0.3008333333333335,-0.0,0.0300833333333333,Action,9.0
0.0,0.02,0.3125,0.02,2021-12-13 01:00:00,19.6,5.74,235.8,No Flooding,0.3525,45793.0,10.0,False,-1.0,11.0,0.0,0.3525,-0.0,0.0320454545454545,Action,10.0
0.0,0.0233333333333332,0.3541666666666667,0.0233333333333332,2021-12-13 02:00:00,22.6,6.84,236.9,No Flooding,0.4008333333333331,45793.0,11.0,False,-1.0,12.0,0.0,0.4008333333333331,-0.0,0.0334027777777777,Action,11.0
0.0,0.0158333333333332,0.3983333333333334,0.0158333333333332,2021-12-13 03:00:00,30.7,7.54,237.6,No Flooding,0.4299999999999997,45793.0,12.0,False,-1.0,13.0,0.0,0.4299999999999997,-0.0,0.033076923076923,Action,12.0
0.0,0.0166666666666667,0.4316666666666669,0.0166666666666667,2021-12-13 04:00:00,39.5,8.32,238.38,No Flooding,0.4650000000000003,45793.0,13.0,False,-1.0,14.0,0.0,0.4650000000000003,-0.0,0.0332142857142857,Action,13.0
0.0,0.0233333333333332,0.4733333333333336,0.0233333333333332,2021-12-13 05:00:00,43.6,9.32,239.38,No Flooding,0.52,45793.0,14.0,False,-1.0,15.0,0.0,0.52,-0.0,0.0346666666666666,Action,14.0
0.0,0.0391666666666667,0.5066666666666668,0.0391666666666667,2021-12-13 06:00:00,67.9,10.79,240.85,No Flooding,0.5850000000000002,45793.0,15.0,False,-1.0,16.0,0.0,0.5850000000000002,-0.0,0.0365625,Action,15.0
0.0391666666666667,0.0558333333333333,0.5416666666666666,0.0558333333333333,2021-12-13 07:00:00,91.1,11.92,241.98,No Flooding,0.6924999999999999,45793.0,16.0,False,-1.0,17.0,0.0,0.6924999999999999,-0.0,0.040735294117647,Action,16.0
0.0325,0.0458333333333332,0.5716666666666669,0.0458333333333332,2021-12-13 08:00:00,128.0,12.99,243.05,No Flooding,0.6958333333333333,45793.0,17.0,False,-1.0,18.0,0.0,0.6958333333333333,-0.0,0.0386574074074074,Action,17.0
0.0433333333333333,0.0325,0.6000000000000002,0.0325,2021-12-13 09:00:00,152.0,14.05,244.11,Action,0.7083333333333335,45793.0,18.0,False,-1.0,19.0,0.0,0.7083333333333335,-0.0,0.0372807017543859,Action,18.0
0.0325,0.0366666666666667,0.6616666666666667,0.0366666666666667,2021-12-13 10:00:00,174.0,14.5,244.56,Action,0.7675000000000002,45793.0,19.0,False,-1.0,20.0,0.0,0.7675000000000002,-0.0,0.038375,Action,19.0
0.0325,0.0358333333333333,0.6716666666666669,0.0358333333333333,2021-12-13 11:00:00,223.0,14.57,244.63,Action,0.7758333333333335,45793.0,20.0,False,-1.0,21.0,0.0,0.7758333333333335,-0.0,0.0369444444444444,Action,20.0
0.0266666666666663,0.0358333333333333,0.6808333333333335,0.0358333333333333,2021-12-13 12:00:00,311.0,14.76,244.82,Action,0.7791666666666663,45793.0,21.0,False,-1.0,22.0,0.0,0.7791666666666663,-0.0,0.0354166666666666,Action,21.0
0.0325,0.0433333333333333,0.6900000000000001,0.0433333333333333,2021-12-13 13:00:00,600.0,16.01,246.07,Action,0.8091666666666667,45793.0,22.0,False,-1.0,23.0,0.0,0.8091666666666667,-0.0,0.0351811594202898,Action,22.0
0.0366666666666667,0.0424999999999998,0.7008333333333333,0.0424999999999998,2021-12-13 14:00:00,859.0,16.06,246.12,Action,0.8224999999999996,45793.0,23.0,True,0.0,23.0,0.8224999999999996,0.8224999999999996,0.8224999999999996,0.0357608695652173,Action,23.0
0.0224999999999999,0.0325,0.7258333333333334,0.0325,2021-12-13 15:00:00,1060.0,15.69,245.75,Action,0.8133333333333334,45793.0,24.0,False,0.0,24.0,0.8133333333333334,0.8133333333333334,0.8133333333333334,0.0338888888888888,Action,24.0
0.0491666666666666,0.0200000000000001,0.7375000000000002,0.0200000000000001,2021-12-13 16:00:00,1360.0,14.86,244.92,Action,0.826666666666667,45793.0,25.0,False,0.0,25.0,0.826666666666667,0.826666666666667,0.826666666666667,0.0330666666666666,Action,25.0
0.0266666666666666,0.0158333333333331,0.7433333333333335,0.0158333333333331,2021-12-13 17:00:00,1840.0,14.24,244.3,Action,0.8016666666666663,45793.0,26.0,False,0.0,26.0,0.8016666666666663,0.8016666666666663,0.8016666666666663,0.0308333333333333,Action,26.0
0.0124999999999998,0.0233333333333334,0.7616666666666667,0.0233333333333334,2021-12-13 18:00:00,2400.0,13.68,243.74,No Flooding,0.8208333333333333,45793.0,27.0,False,0.0,27.0,0.8208333333333333,0.8208333333333333,0.8208333333333333,0.0304012345679012,Action,27.0
0.0033333333333335,0.0391666666666665,0.7808333333333333,0.0391666666666665,2021-12-13 19:00:00,2950.0,12.97,243.03,No Flooding,0.8624999999999997,45793.0,28.0,False,0.0,28.0,0.8624999999999997,0.8624999999999997,0.8624999999999997,0.0308035714285714,Action,28.0
0.0233333333333331,0.0300000000000002,0.7883333333333334,0.0300000000000002,2021-12-13 20:00:00,3580.0,12.25,242.31,No Flooding,0.871666666666667,45793.0,29.0,False,0.0,29.0,0.871666666666667,0.871666666666667,0.871666666666667,0.0300574712643678,Action,29.0
0.01,0.0224999999999999,0.7916666666666666,0.0224999999999999,2021-12-13 21:00:00,4010.0,11.77,241.83,No Flooding,0.8466666666666663,45793.0,30.0,False,0.0,30.0,0.8466666666666663,0.8466666666666663,0.8466666666666663,0.0282222222222222,Action,30.0
0.0224999999999999,0.0233333333333331,0.8025000000000003,0.0233333333333331,2021-12-13 22:00:00,4170.0,11.38,241.44,No Flooding,0.8716666666666664,45793.0,31.0,False,0.0,31.0,0.8716666666666664,0.8716666666666664,0.8716666666666664,0.0281182795698924,Action,31.0
0.0066666666666668,0.0033333333333335,0.806666666666667,0.0033333333333335,2021-12-13 23:00:00,4100.0,11.03,241.09,No Flooding,0.8200000000000008,45793.0,32.0,False,0.0,32.0,0.8200000000000008,0.8200000000000008,0.8200000000000008,0.025625,Action,32.0
0.0166666666666666,0.0066666666666665,0.8108333333333334,0.0066666666666665,2021-12-14 00:00:00,5160.0,10.58,240.64,No Flooding,0.840833333333333,45793.0,33.0,False,0.0,33.0,0.840833333333333,0.840833333333333,0.840833333333333,0.0254797979797979,Action,33.0
0.0199999999999998,0.01,0.8141666666666669,0.01,2021-12-14 01:00:00,5600.0,10.22,240.28,No Flooding,0.8541666666666667,45793.0,34.0,False,0.0,34.0,0.8541666666666667,0.8541666666666667,0.8541666666666667,0.0251225490196078,Action,34.0
0.0091666666666666,0.0058333333333333,0.8175000000000002,0.0058333333333333,2021-12-14 02:00:00,5530.0,9.83,239.89,No Flooding,0.8383333333333334,45793.0,35.0,False,0.0,35.0,0.8383333333333334,0.8383333333333334,0.8383333333333334,0.0239523809523809,Action,35.0
0.01,0.0099999999999997,0.8175000000000002,0.0099999999999997,2021-12-14 03:00:00,4920.0,9.44,239.5,No Flooding,0.8474999999999996,45793.0,36.0,False,0.0,36.0,0.8474999999999996,0.8474999999999996,0.8474999999999996,0.0235416666666666,Action,36.0
0.0066666666666668,0.0033333333333335,0.829166666666667,0.0033333333333335,2021-12-14 04:00:00,4370.0,9.1,239.16,No Flooding,0.8425000000000009,45793.0,37.0,False,0.0,37.0,0.8425000000000009,0.8425000000000009,0.8425000000000009,0.0227702702702702,Action,37.0
0.0066666666666665,0.0,0.836666666666667,0.0,2021-12-14 05:00:00,4000.0,8.73,238.79,No Flooding,0.8433333333333335,45793.0,38.0,False,0.0,38.0,0.8433333333333335,0.8433333333333335,0.8433333333333335,0.0221929824561403,Action,38.0
0.0066666666666668,0.0099999999999997,0.8383333333333335,0.0099999999999997,2021-12-14 06:00:00,3670.0,8.42,238.48,No Flooding,0.8649999999999997,45793.0,39.0,False,0.0,39.0,0.8649999999999997,0.8649999999999997,0.8649999999999997,0.0221794871794871,Action,39.0
0.0033333333333332,0.0033333333333335,0.8391666666666667,0.0033333333333335,2021-12-14 07:00:00,3340.0,8.17,238.23,No Flooding,0.849166666666667,45793.0,40.0,False,0.0,40.0,0.849166666666667,0.849166666666667,0.849166666666667,0.0212291666666666,Action,40.0
0.0033333333333332,0.0033333333333332,0.8391666666666667,0.0033333333333332,2021-12-14 08:00:00,3040.0,7.97,238.03,No Flooding,0.8491666666666663,45793.0,41.0,False,0.0,41.0,0.8491666666666663,0.8491666666666663,0.8491666666666663,0.0207113821138211,Action,41.0
0.0033333333333332,0.0033333333333332,0.8391666666666667,0.0033333333333332,2021-12-14 09:00:00,2870.0,7.72,237.78,No Flooding,0.8491666666666663,45793.0,42.0,False,0.0,42.0,0.8491666666666663,0.8491666666666663,0.8491666666666663,0.0202182539682539,Action,42.0
0.0033333333333335,0.0,0.8391666666666667,0.0,2021-12-14 10:00:00,2690.0,7.51,237.57,No Flooding,0.8425000000000002,45793.0,43.0,False,0.0,43.0,0.8425000000000002,0.8425000000000002,0.8425000000000002,0.0195930232558139,Action,43.0
0.0066666666666665,0.0066666666666668,0.8391666666666667,0.0066666666666668,2021-12-14 11:00:00,2500.0,7.33,237.39,No Flooding,0.8591666666666669,45793.0,44.0,False,0.0,44.0,0.8591666666666669,0.8591666666666669,0.8591666666666669,0.0195265151515151,Action,44.0
0.0,0.0066666666666665,0.8391666666666667,0.0066666666666665,2021-12-14 12:00:00,2350.0,7.13,237.19,No Flooding,0.8524999999999997,45793.0,45.0,False,0.0,45.0,0.8524999999999997,0.8524999999999997,0.8524999999999997,0.0189444444444444,Action,45.0
0.0,0.0,0.8391666666666667,0.0,2021-12-14 13:00:00,2190.0,7.0,237.06,No Flooding,0.8391666666666667,45793.0,46.0,False,0.0,46.0,0.8391666666666667,0.8391666666666667,0.8391666666666667,0.0182427536231884,Action,46.0
0.0,0.0,0.8400000000000002,0.0,2021-12-14 14:00:00,2010.0,6.84,236.9,No Flooding,0.8400000000000002,45793.0,47.0,False,0.0,47.0,0.8400000000000002,0.8400000000000002,0.8400000000000002,0.0178723404255319,Action,47.0
0.0,0.0,0.8400000000000002,0.0,2021-12-14 15:00:00,1850.0,6.7,236.76,No Flooding,0.8400000000000002,45793.0,48.0,False,0.0,48.0,0.8400000000000002,0.8400000000000002,0.8400000000000002,0.0175,Action,48.0
0.0,0.0,0.8400000000000002,0.0,2021-12-14 16:00:00,1700.0,6.6,236.66,No Flooding,0.8400000000000002,45793.0,49.0,False,0.0,49.0,0.8400000000000002,0.8400000000000002,0.8400000000000002,0.0171428571428571,Action,49.0
0.0066666666666665,0.0,0.8408333333333337,0.0,2021-12-14 17:00:00,1560.0,6.5,236.56,No Flooding,0.8475000000000001,45793.0,50.0,False,0.0,50.0,0.8475000000000001,0.8475000000000001,0.8475000000000001,0.01695,Action,50.0
0.0,0.0,0.8408333333333337,0.0,2021-12-14 18:00:00,1440.0,6.38,236.44,No Flooding,0.8408333333333337,45793.0,51.0,False,0.0,51.0,0.8408333333333337,0.8408333333333337,0.8408333333333337,0.0164869281045751,Action,51.0
0.0,0.0,0.8408333333333337,0.0,2021-12-14 19:00:00,1360.0,6.29,236.35,No Flooding,0.8408333333333337,45793.0,52.0,False,0.0,52.0,0.8408333333333337,0.8408333333333337,0.8408333333333337,0.0161698717948718,Action,52.0
0.0,0.0066666666666665,0.8408333333333337,0.0066666666666665,2021-12-14 20:00:00,1270.0,6.22,236.28,No Flooding,0.8541666666666666,45793.0,53.0,False,0.0,53.0,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.0161163522012578,Action,53.0
0.0,0.0,0.8408333333333337,0.0,2021-12-14 21:00:00,1170.0,6.15,236.21,No Flooding,0.8408333333333337,45793.0,54.0,False,0.0,54.0,0.8408333333333337,0.8408333333333337,0.8408333333333337,0.0155709876543209,Action,54.0
0.0025,0.0,0.8408333333333337,0.0,2021-12-14 22:00:00,1080.0,6.07,236.13,No Flooding,0.8433333333333336,45793.0,55.0,False,0.0,55.0,0.8433333333333336,0.8433333333333336,0.8433333333333336,0.0153333333333333,Action,55.0
0.0,0.0,0.8408333333333337,0.0,2021-12-14 23:00:00,1010.0,6.0,236.06,No Flooding,0.8408333333333337,45793.0,56.0,False,0.0,56.0,0.8408333333333337,0.8408333333333337,0.8408333333333337,0.0150148809523809,Action,56.0
0.0,0.0,0.8408333333333337,0.0,2021-12-15 00:00:00,951.0,5.92,235.98,No Flooding,0.8408333333333337,45793.0,57.0,False,0.0,57.0,0.8408333333333337,0.8408333333333337,0.8408333333333337,0.014751461988304,Action,57.0
